tender_id,tenderID,date_created,status,cpv_id,value_amount,value_currency,procuring_entity_name,procuring_entity_edrpou,region
3de63ccbdefd474c9bdd7b72becf6cd7,UA-2026-08-14-010606-a,2026-08-14T16:20:42.406791+03:00,unsuccessful,15330000-0,26000.0,UAH,"КИЇВСЬКИЙ ОБЛАСНИЙ ЦЕНТР СОЦІАЛЬНО-ПСИХОЛОГІЧНОЇ РЕАБІЛІТАЦІЇ ДІТЕЙ ""СТРІТІВКА""",38011087,Київська область
5aa3241c1b7b4482a6b70f92e534d86d,UA-2026-08-19-004198-a,2026-08-19T11:35:19.831942+03:00,unsuccessful,15620000-0,8416.67,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
fba0b2663c4e42689dce7a84f1428db4,UA-2026-08-19-003551-a,2026-08-19T11:14:17.412160+03:00,active.qualification,15420000-8,11250.0,UAH,КІЦМАНСЬКА МІСЬКА РАДА,04062127,Чернівецька область
61ffa264abdd4e0288503c09315658b2,UA-2026-08-19-002704-a,2026-08-19T10:46:04.908152+03:00,active.qualification,15110000-2,390833.33,UAH,"Комунальний заклад ""Браїлівський ліцей імені В.О.Забаштанського""   Жмеринської міської територіальної громади
",26242321,Вінницька область
dc419362682447b895fbf0cc4f7f2b68,UA-2026-08-19-005027-a,2026-08-19T12:04:03.841324+03:00,active.qualification,15710000-8,21150.0,UAH,"Державна установа ""Темнівська виправна колонія (№100)""",08733162,Харківська область
e18f7301029e46f387254e90f17a4689,UA-2026-08-19-004117-a,2026-08-19T11:32:03.772000+03:00,active.qualification,15830000-5,1958.33,UAH,КІЦМАНСЬКА МІСЬКА РАДА,04062127,Чернівецька область
7792469887024f91bbfdafbe6eff7931,UA-2026-08-19-001437-a,2026-08-19T09:56:30.676325+03:00,active.qualification,15110000-2,53070.83,UAH,Водянський ліцей Верхньодніпровської міської ради,26372638,Дніпропетровська область
65eda76a4da24fe6bc222c6b1996a798,UA-2026-08-19-002863-a,2026-08-19T10:50:29.286042+03:00,active.qualification,15810000-9,19166.67,UAH,КІЦМАНСЬКА МІСЬКА РАДА,04062127,Чернівецька область
39ad2d52422c4838b3ea3fa51cf85aa6,UA-2026-08-19-002198-a,2026-08-19T10:27:02.744584+03:00,unsuccessful,15550000-8,122830.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ,СПОРТУ, КУЛЬТУРИ,ТУРИЗМУ ТА ПРАВОПОРЯДКУ ВЕСНЯНСЬКОЇ СЕЛИЩНОЇ РАДИ",41292510,Миколаївська область
91c931b624984082bdc0cc2082091030,UA-2026-08-18-009006-a,2026-08-18T15:01:57.805867+03:00,active.qualification,15420000-8,183000.0,UAH,"ВІДДІЛ ОСВІТИ, МОЛОДІ ТА СПОРТУ АРЦИЗЬКОЇ МІСЬКОЇ РАДИ",44054694,Одеська область
41cc6e3813d646cdba4281714a1611f5,UA-2026-08-18-007345-a,2026-08-18T14:06:37.840629+03:00,unsuccessful,15610000-7,354130.83,UAH," УПРАВЛІННЯ ОСВІТИ, РЕЛІГІЙ ТА У СПРАВАХ НАЦІОНАЛЬНОСТЕЙ ВИКОНАВЧОГО КОМІТЕТУ ХУСТСЬКОЇ МІСЬКОЇ РАДИ",33763070,Закарпатська область
e911a16e4a4e4cfd838dcf828db0d358,UA-2026-08-18-007550-a,2026-08-18T14:14:19.357389+03:00,active.tendering,15110000-2,11385600.0,UAH,"ГОЛОВНИЙ ЦЕНТР КАПІТАЛЬНОГО БУДІВНИЦТВА, РЕКОНСТРУКЦІЇ ТА ЗАКУПІВЕЛЬ ДЕРЖАВНОЇ ПРИКОРДОННОЇ СЛУЖБИ УКРАЇНИ",23311317,
e3def612c42c4233990e575121d3fc72,UA-2026-08-21-013222-a,2026-08-21T23:46:25.784849+03:00,active.tendering,15220000-6,11500.0,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
c4033c7e42a84235993323dd34fd0e2f,UA-2026-08-21-013220-a,2026-08-21T23:44:51.562515+03:00,complete,15840000-8,1105.0,UAH,Служба у справах дітей та сім'ї Переяславської міської ради,36199863,Київська область
de665e4ba57c4f62b619f4ca7583b8c8,UA-2026-08-21-013226-a,2026-08-21T23:50:18.483683+03:00,active.tendering,15220000-6,28750.0,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
58a249849829430b9c3c7d072db3a658,UA-2026-08-21-013213-a,2026-08-21T23:37:11.014988+03:00,active.tendering,15810000-9,51530.0,UAH,Відділ освіти Скалатської міської ради,40518321,Тернопільська область
5c57ae54d50e4205afef8c6ebefacdaa,UA-2026-08-21-013214-a,2026-08-21T23:38:17.654720+03:00,active.tendering,15110000-2,103501.67,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
a8cdc3d45ed241c1ab2019a049ba6e54,UA-2026-08-21-013212-a,2026-08-21T23:37:10.585676+03:00,active.tendering,15510000-6,75000.0,UAH,"Славутицький ліцей ""БезМеж"" Славутицької міської ради Вишгородського району Київської області",25658410,Київська область
b43749cc773b40dc8ffe1b452ead6219,UA-2026-08-21-013204-a,2026-08-21T23:30:14.154067+03:00,active.tendering,15110000-2,37561.67,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
f0c3310a297e468395c623742bc150db,UA-2026-08-21-013200-a,2026-08-21T23:25:46.318241+03:00,active.tendering,15510000-6,90000.0,UAH,Ліцей №1 ім. М.Д. Леонтовича Немирівської  міської  ради,13310311,Вінницька область
b14930c3547d4103a150ef6eaa3e3b81,UA-2026-08-21-013201-a,2026-08-21T23:26:54.428075+03:00,active.tendering,15540000-5,243125.0,UAH,Демидівський ліцей Димерської селищної ради,20583682,Київська область
4b771befde95447c9b3b901aaf792c8f,UA-2026-08-21-013195-a,2026-08-21T23:21:48.797069+03:00,complete,15810000-9,2622.68,UAH,Золочівський професійний ліцей,02545365,Львівська область
7013f45f942f4e7d9d9320ac68e021bb,UA-2026-08-21-013192-a,2026-08-21T23:20:08.624838+03:00,active.tendering,15540000-5,11470.66,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
28c2d7b1fa404cc29bdbe8ba6b674695,UA-2026-08-21-013180-a,2026-08-21T23:09:04.725150+03:00,active.tendering,15540000-5,38064.66,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
dd92a74c5881436c86e226c4a49490c1,UA-2026-08-21-013174-a,2026-08-21T23:00:35.867408+03:00,active.tendering,15110000-2,327550.0,UAH,Демидівський ліцей Димерської селищної ради,20583682,Київська область
8dc3c75d73a74617a4a2907e853f8e42,UA-2026-08-21-013176-a,2026-08-21T23:04:34.424150+03:00,active.tendering,15330000-0,55621.0,UAH,Ліцей №1 ім. М.Д. Леонтовича Немирівської  міської  ради,13310311,Вінницька область
b9ec035752e34f3ca6ac793dffd6a087,UA-2026-08-17-012826-a,2026-08-17T22:15:18.435614+03:00,complete,15110000-2,57580.1,UAH,Житомирська спеціальна школа Житомирської обласної ради,05395948,Житомирська область
c6d6dfed057c4d67a16fc6644d7b88ed,UA-2026-08-13-012960-a,2026-08-13T19:41:18.700076+03:00,complete,15220000-6,101857.5,UAH,Департамент освіти Полтавської міської ради,02145725,Полтавська область
fefb32cedb974dd3b4477c0fbcdc3085,UA-2026-08-21-013168-a,2026-08-21T22:51:31.502120+03:00,complete,15870000-7,281.2,UAH,Золочівський професійний ліцей,02545365,Львівська область
4a8a9d208a3449f5bbb2e80a8a1ac0a1,UA-2026-08-17-012320-a,2026-08-17T18:45:18.221021+03:00,complete,15540000-5,32519.3,UAH,Департамент освіти Полтавської міської ради,02145725,Полтавська область
0ca8b28d99184d5bb20d29b883b0d45d,UA-2026-08-21-013170-a,2026-08-21T22:51:55.137491+03:00,active.tendering,15330000-0,36618.67,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
f63fb29efabb4c9f9a4c63fdd7d62532,UA-2026-08-21-013167-a,2026-08-21T22:51:28.271525+03:00,active.tendering,15220000-6,63241.67,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
0fd93ed0ded64a39aa1de98e932f8822,UA-2026-08-17-012347-a,2026-08-17T18:53:25.994418+03:00,complete,15550000-8,35946.52,UAH,Департамент освіти Полтавської міської ради,02145725,Полтавська область
533c6fbaf6f64deabd0c6b8f4f765e35,UA-2026-08-21-013165-a,2026-08-21T22:48:53.825222+03:00,active.tendering,15510000-6,37350.0,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
595e7ae22a4c435b9d2fe0dcc6d1a31c,UA-2026-08-17-012670-a,2026-08-17T21:14:33.669308+03:00,complete,15330000-0,14929.2,UAH,Житомирська спеціальна школа Житомирської обласної ради,05395948,Житомирська область
21d56ef42da34ed087b48abc5e281aff,UA-2026-08-21-013162-a,2026-08-21T22:46:16.732911+03:00,active.tendering,15550000-8,29536.42,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
d915ab52dd2b47fab4825d911f721631,UA-2026-08-21-013152-a,2026-08-21T22:40:37.691331+03:00,active.tendering,15870000-7,48528.13,UAH,Департамент освіти Полтавської міської ради,02145725,Полтавська область
b21684347f9e44239bd77132dcc51808,UA-2026-08-21-013151-a,2026-08-21T22:40:00.982209+03:00,active.tendering,15540000-5,105945.0,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
6d281d776bce488c9a35381b4778fd49,UA-2026-08-13-013309-a,2026-08-13T21:36:16.002671+03:00,complete,15540000-5,20366.7,UAH,Житомирська спеціальна школа Житомирської обласної ради,05395948,Житомирська область
7a1e6f2d87404bb6b25984f437f7d6ce,UA-2026-08-21-013147-a,2026-08-21T22:36:22.318487+03:00,active.tendering,15610000-7,42115.0,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
7746fcdcfadc4c37a94df9c7bdeb5e9a,UA-2026-08-21-013141-a,2026-08-21T22:30:26.595490+03:00,active.tendering,15610000-7,66250.0,UAH,Ліцей №1 ім. М.Д. Леонтовича Немирівської  міської  ради,13310311,Вінницька область
97b981ce8e28431aa1ce6c9239897c85,UA-2026-08-21-013136-a,2026-08-21T22:27:01.211579+03:00,active.tendering,15330000-0,110801.04,UAH,"Комунальний заклад ""Світловодська спеціальна школа Кіровоградської обласної ради""",22219354,Кіровоградська область
fbe54949866b450fafbff69e987e3035,UA-2026-08-17-005114-a,2026-08-17T12:36:35.957798+03:00,complete,15320000-7,169500.0,UAH,ГУМАНІТАРНИЙ ВІДДІЛ ЗАТУРЦІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,42439226,Волинська область
21b4b231e6e74abb8e4a1e5fdbb4a142,UA-2026-08-17-012790-a,2026-08-17T22:01:24.348897+03:00,complete,15110000-2,156565.2,UAH,Житомирська спеціальна школа Житомирської обласної ради,05395948,Житомирська область
056e510966fb46eebbc13a67f884c45e,UA-2026-08-14-003928-a,2026-08-14T11:27:40.426016+03:00,complete,15330000-0,88000.0,UAH,ГУМАНІТАРНИЙ ВІДДІЛ ЗАТУРЦІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,42439226,Волинська область
c320a5a98cf44867b96f38a96432c370,UA-2026-08-21-013124-a,2026-08-21T22:20:24.605651+03:00,complete,15810000-9,264.0,UAH,"КОМУНАЛЬНИЙ ЗАКЛАД ДОШКІЛЬНОЇ ОСВІТИ ""КАЛИНОНЬКА"" ДОЛИНСЬКОЇ МІСЬКОЇ РАДИ",34461367,Кіровоградська область
60ee93568786471eabe12c88900a11d8,UA-2026-08-17-004989-a,2026-08-17T12:28:45.882187+03:00,complete,15530000-2,147000.0,UAH,ГУМАНІТАРНИЙ ВІДДІЛ ЗАТУРЦІВСЬКОЇ СІЛЬСЬКОЇ РАДИ,42439226,Волинська область
